Date,AveragePricePerUnit,TotalVolume,TotalBags,SmallBags,LargeBags,XLargeBags,type,region
2/21/2016,0.82,5108381.41,791466.24,658990.14,124051.73,NA,conventional,SouthCentral
2/14/2016,0.7,6349601.68,832090.55,662650.24,147944.33,NA,conventional,SouthCentral
2/7/2016,0.7,7606351.8,1048473.26,756322.54,197394.7,NA,conventional,SouthCentral
1/31/2016,0.79,5850128.4,862689.21,623663.62,133279.26,NA,conventional,SouthCentral
1/24/2016,0.94,3898235.29,928933.01,705848.56,159609.68,NA,conventional,SouthCentral
1/17/2016,0.81,5735627.03,769870.56,621920.46,136801.89,NA,conventional,SouthCentral
1/10/2016,0.84,5647635.02,800065.29,656702.11,140938.24,NA,conventional,SouthCentral
1/3/2016,0.79,5693942.07,795564.12,682311.74,109448.15,NA,conventional,SouthCentral
12/31/2017,0.85,6150665.32,2020830.1,1456270.21,563984.42,NA,conventional,SouthCentral
12/24/2017,1,5140296.84,1636066.42,1229407.46,406416.57,NA,conventional,SouthCentral
12/17/2017,0.9,4951756.35,1517088.66,1167760.58,349011.06,NA,conventional,SouthCentral
12/10/2017,0.8,6113749.37,2097064.38,1732882.47,363630.88,NA,conventional,SouthCentral
12/3/2017,0.84,6037641,1986021,1596144,389649,NA,conventional,SouthCentral
11/26/2017,0.96,4362824,1256771,870931,385677,NA,conventional,SouthCentral
11/19/2017,0.97,4864335,1384607,973474,409491,NA,conventional,SouthCentral
11/12/2017,0.95,5627547,1662050,1146657,514869,NA,conventional,SouthCentral
11/5/2017,0.99,5798077.88,1849158.9,1127480.34,716953.08,NA,conventional,SouthCentral
10/29/2017,1.1,5167419.42,1649145.29,1013799.29,634225.69,NA,conventional,SouthCentral
10/22/2017,1.15,4919102.69,1569581.52,1211443.25,357979.25,NA,conventional,SouthCentral
10/15/2017,1.3,4553170.77,1356214.41,976323.02,379688.5,NA,conventional,SouthCentral
10/8/2017,1.32,4735152.21,1402212.75,1011503.13,390140.39,NA,conventional,SouthCentral
10/1/2017,1.34,4488892.01,1331694.1,952665.5,378804.94,NA,conventional,SouthCentral
9/24/2017,1.33,4405343.75,1297543.16,965684.93,331517.39,NA,conventional,SouthCentral
9/17/2017,1.27,4685091.86,1258604.43,897888.6,358252.41,NA,conventional,SouthCentral
9/10/2017,1.22,4926555.69,1385750.09,1011681.68,365700.82,NA,conventional,SouthCentral
9/3/2017,1.24,4677784.49,1256471.12,925948.98,319844.34,NA,conventional,SouthCentral
8/27/2017,1.17,5303260.4,1504087.27,1125461.97,367930.21,NA,conventional,SouthCentral
8/20/2017,1.06,5412866.59,1655914.25,962288.29,683111.22,NA,conventional,SouthCentral
8/13/2017,1.05,6058478.32,1841920.32,940654.23,893304.81,NA,conventional,SouthCentral
8/6/2017,1.03,5882728.51,1518289.53,1037654.15,457240.12,NA,conventional,SouthCentral
7/30/2017,1.06,5548390.24,1453471.04,1010568.54,424211.45,NA,conventional,SouthCentral
7/23/2017,1.05,5550586.51,1466694.81,1013213.46,427812.72,NA,conventional,SouthCentral
7/16/2017,1.02,5780893.13,1662103.95,1083666.18,557527.48,NA,conventional,SouthCentral
7/9/2017,0.86,7194967.49,2782725.46,2120458.99,656778.35,NA,conventional,SouthCentral
7/2/2017,0.92,6675892.1,2251915.58,1790494.11,457729.03,NA,conventional,SouthCentral
6/25/2017,0.92,6466429.64,2052721.58,1518938.69,530616.8,NA,conventional,SouthCentral
6/18/2017,0.89,7417264.07,2426500.79,1501763.36,923549.91,NA,conventional,SouthCentral
6/11/2017,0.93,6526488.94,1921343.33,1496503.74,401617.34,NA,conventional,SouthCentral
6/4/2017,0.93,6585882.05,2084009.05,1636585.91,413725.96,NA,conventional,SouthCentral
5/28/2017,0.96,6549043.84,1759440.04,1322192.06,405650.84,NA,conventional,SouthCentral
5/21/2017,0.94,6084796.99,1757585.88,1269469.83,460424.96,NA,conventional,SouthCentral
5/14/2017,0.92,6551804,2075129.27,1494262.46,545591.74,NA,conventional,SouthCentral
5/7/2017,0.85,7922898.43,2357288.13,1526967.7,810444.58,NA,conventional,SouthCentral
4/30/2017,0.86,7483931.18,2532253.33,1460631.32,1049435.14,NA,conventional,SouthCentral
4/23/2017,0.83,7523061.26,2598424.78,1675300.95,895408.78,NA,conventional,SouthCentral
4/16/2017,0.88,6949890.75,1930082.42,1783244.66,127878.28,NA,conventional,SouthCentral
4/9/2017,0.92,6183823.03,1495179.89,1318526.89,152730.49,NA,conventional,SouthCentral
4/2/2017,0.84,6777539,1824056.11,1494823.82,309395.83,NA,conventional,SouthCentral
3/26/2017,0.93,5805541.99,1408158.99,1322350.27,66091.65,NA,conventional,SouthCentral
3/19/2017,0.94,5498742.96,1213007.84,1165809.84,31725.57,NA,conventional,SouthCentral
3/12/2017,0.93,5316530.73,1108260.99,1040138.95,52798.3,NA,conventional,SouthCentral
3/5/2017,0.87,5637789.74,1248762.23,1200644.45,40174.35,NA,conventional,SouthCentral
2/26/2017,0.7,6808805.4,1525118.02,1359306,146644.88,NA,conventional,SouthCentral
2/19/2017,0.75,5953222.87,1761109.67,1408219.68,330575.32,NA,conventional,SouthCentral
2/12/2017,0.68,7043078.06,2088587.39,1790736.15,276301.68,NA,conventional,SouthCentral
2/5/2017,0.62,9421609.22,2008503.26,1652465.83,346207.63,NA,conventional,SouthCentral
1/29/2017,0.76,6449698.15,1311901.56,996674.85,306892.76,NA,conventional,SouthCentral
1/22/2017,0.74,6207638.5,1206275.22,1066264.87,128528.14,NA,conventional,SouthCentral
1/15/2017,0.68,7103726.14,1485123.69,1360058.7,110035.17,NA,conventional,SouthCentral
1/8/2017,0.74,6347964.79,1494967.09,1296031.4,183062.26,NA,conventional,SouthCentral
1/1/2017,0.64,6687273.64,1352721.61,1105953.16,230434.03,NA,conventional,SouthCentral
3/25/2018,0.7,9010588.32,4014132.29,3398569.92,546409.74,NA,conventional,SouthCentral
3/18/2018,0.86,6579144.13,2146165.72,1625982.91,455350.18,NA,conventional,SouthCentral
3/11/2018,0.89,6621293.03,2357098.69,1820819.54,472662.31,NA,conventional,SouthCentral
3/4/2018,0.79,7399716.74,2668036.2,2185246.31,416456.32,NA,conventional,SouthCentral
2/25/2018,0.76,7648478.57,2741803.51,2257193.31,420376.57,NA,conventional,SouthCentral
2/18/2018,0.78,7057862,2061231.93,1513446.56,496221.25,NA,conventional,SouthCentral
2/11/2018,0.7,8043965.41,3215133.6,2589009.32,574460.87,NA,conventional,SouthCentral
2/4/2018,0.65,10323174.59,3888117.47,3351508.25,508738.57,NA,conventional,SouthCentral
1/28/2018,0.82,7110840.99,2528618.41,2119296.19,408000.54,NA,conventional,SouthCentral
1/21/2018,0.86,7128446.75,2730444.62,2311921.49,418189.88,NA,conventional,SouthCentral
1/14/2018,0.96,6514441.7,1874258.32,1368263.33,505121.44,NA,conventional,SouthCentral
1/7/2018,0.9,6148732.19,1868151.74,1373791.28,493580,NA,conventional,SouthCentral
12/27/2015,1.39,56297.88,30596.09,26668.65,3927.44,NA,organic,SouthCentral
12/20/2015,1.41,52488.05,28029.44,24355.9,3673.54,NA,organic,SouthCentral
12/13/2015,1.43,59392.62,32034.23,31725.74,308.49,NA,organic,SouthCentral
12/6/2015,1.49,52066.09,25489.31,25094.13,395.18,NA,organic,SouthCentral
11/29/2015,1.47,48739.53,23767.66,21567.32,2200.34,NA,organic,SouthCentral
11/22/2015,1.53,49426.32,23207.24,23045.62,161.62,NA,organic,SouthCentral
11/15/2015,1.5,57245.86,27418.85,27000.42,418.43,NA,organic,SouthCentral
11/8/2015,1.51,57570.79,26013.28,25469.5,543.78,NA,organic,SouthCentral
11/1/2015,1.51,57066.49,27396.85,26999.58,397.27,NA,organic,SouthCentral
10/25/2015,1.52,65708.3,30977.92,30802.1,175.82,NA,organic,SouthCentral
10/18/2015,1.49,60543.94,25577.32,24530.1,1047.22,NA,organic,SouthCentral
10/11/2015,1.51,59217.48,27998.99,26778.29,1220.7,NA,organic,SouthCentral
10/4/2015,1.55,59719.09,30188.39,29923.22,265.17,NA,organic,SouthCentral
9/27/2015,1.53,62096.82,23333.36,23134.53,198.83,NA,organic,SouthCentral
9/20/2015,1.53,66134.27,28428.67,28383.81,44.86,NA,organic,SouthCentral
9/13/2015,1.5,70718.4,34921.28,34652.38,268.9,NA,organic,SouthCentral
9/6/2015,1.49,62392.78,26065.1,25665.86,399.24,NA,organic,SouthCentral
8/30/2015,1.33,75913.85,28245.42,25411.12,2834.3,NA,organic,SouthCentral
8/23/2015,1.39,70321.03,23192.87,21264.28,1928.59,NA,organic,SouthCentral
8/16/2015,1.45,62132.94,21657.12,20726.4,930.72,NA,organic,SouthCentral
8/9/2015,1.42,79568.82,27571.81,27327.57,244.24,NA,organic,SouthCentral
8/2/2015,1.37,59918.41,12397.12,12075.3,321.82,NA,organic,SouthCentral
7/26/2015,1.26,62027.52,8808.86,7114.14,1694.72,NA,organic,SouthCentral
7/19/2015,1.31,56107.03,8418.74,6211.9,2206.84,NA,organic,SouthCentral
7/12/2015,1.27,59760.16,10821.15,7288.89,3532.26,NA,organic,SouthCentral
7/5/2015,1.34,64364.81,12444.66,11980.4,464.26,NA,organic,SouthCentral
6/28/2015,1.35,55512.87,11953.6,11251.56,702.04,NA,organic,SouthCentral
6/21/2015,1.4,54782.92,11664.59,11426.87,237.72,NA,organic,SouthCentral
6/14/2015,1.38,51786.11,10157.05,10083.7,73.35,NA,organic,SouthCentral
6/7/2015,1.37,49534.9,9255.97,8464.03,791.94,NA,organic,SouthCentral
5/31/2015,1.41,51748.65,13498.46,13292.86,205.6,NA,organic,SouthCentral
5/24/2015,1.39,62670.56,13310.37,12139.04,1171.33,NA,organic,SouthCentral
5/17/2015,1.41,56568.67,12389.26,11843.79,545.47,NA,organic,SouthCentral
5/10/2015,1.4,56625.63,16040.88,14958.78,1082.1,NA,organic,SouthCentral
5/3/2015,1.43,42345.48,11974.03,11190,784.03,NA,organic,SouthCentral
4/26/2015,1.43,61953.59,16190.36,15665.1,525.26,NA,organic,SouthCentral
4/19/2015,1.39,66454.5,16225.58,15914.33,311.25,NA,organic,SouthCentral
4/12/2015,1.4,71697.82,23818.99,23576.67,242.32,NA,organic,SouthCentral
4/5/2015,1.4,76942.46,28349.08,28046.67,302.41,NA,organic,SouthCentral
3/29/2015,1.42,60007.19,25236.92,25143.34,93.58,NA,organic,SouthCentral
3/22/2015,1.37,71375.61,24102.81,23953.34,149.47,NA,organic,SouthCentral
3/15/2015,1.38,66049.13,21110.2,20733.33,376.87,NA,organic,SouthCentral
3/8/2015,1.44,56752.92,22865.27,22753.34,111.93,NA,organic,SouthCentral
3/1/2015,1.34,80536.06,34127.18,34003.33,123.85,NA,organic,SouthCentral
2/22/2015,1.37,81291.05,31605.79,31043.33,562.46,NA,organic,SouthCentral
2/15/2015,1.39,77922.66,37799.65,37376.67,422.98,NA,organic,SouthCentral
2/8/2015,1.39,65372.85,30315.49,29646.67,668.82,NA,organic,SouthCentral
2/1/2015,1.28,64156.46,20337.33,19943.33,394,NA,organic,SouthCentral
1/25/2015,1.37,58961.59,15958.27,15613.33,344.94,NA,organic,SouthCentral
1/18/2015,1.27,65242.77,25985.46,25780,205.46,NA,organic,SouthCentral
1/11/2015,1.39,53328.53,16963.95,16873.34,90.61,NA,organic,SouthCentral
1/4/2015,1.35,53494.91,20768.73,20622.28,146.45,NA,organic,SouthCentral
12/25/2016,1.21,94378.68,61519.06,59525.98,1993.08,NA,organic,SouthCentral
12/18/2016,1.1,100860.88,72576.61,67763.58,4813.03,NA,organic,SouthCentral
12/11/2016,1.12,101938.87,76243.28,69391.18,6852.1,NA,organic,SouthCentral
12/4/2016,1.21,100639.79,71547.08,70185.18,1361.9,NA,organic,SouthCentral
11/27/2016,1.18,122037.93,87574.61,84151.11,3423.5,NA,organic,SouthCentral
11/20/2016,1.22,120110.49,86058.97,83113.68,2945.29,NA,organic,SouthCentral
11/13/2016,1.24,144227.54,101256.52,92828,8428.52,NA,organic,SouthCentral
11/6/2016,1.44,132275.3,88073.25,83278.46,4794.79,NA,organic,SouthCentral
10/30/2016,1.48,94332.98,48810.74,47513.43,1297.31,NA,organic,SouthCentral
10/23/2016,1.41,104747.96,33406.72,29443.08,3963.64,NA,organic,SouthCentral
10/16/2016,1.09,144647.08,87387.04,68709.98,18677.06,NA,organic,SouthCentral
10/9/2016,1.09,150647.8,91417.02,66104.4,25312.62,NA,organic,SouthCentral
10/2/2016,1.14,131064.76,69267.73,66393.37,2874.36,NA,organic,SouthCentral
9/25/2016,1.15,131608.43,74315.57,65470.7,8844.87,NA,organic,SouthCentral
9/18/2016,1.14,129652.83,81566.46,73194.34,8372.12,NA,organic,SouthCentral
9/11/2016,1.07,164162.25,111830.94,105704.69,6126.25,NA,organic,SouthCentral
9/4/2016,1.08,169684.45,121177.47,115963.68,5213.79,NA,organic,SouthCentral
8/28/2016,1.04,180003.45,127265.81,120903.43,6362.38,NA,organic,SouthCentral
8/21/2016,0.97,247621.32,176063.71,170028.41,6035.3,NA,organic,SouthCentral
8/14/2016,0.98,278711.99,197599.5,189805.15,7794.35,NA,organic,SouthCentral
8/7/2016,1.26,138004.86,87724.7,52854.44,34870.26,NA,organic,SouthCentral
7/31/2016,1.22,142770.97,86252.62,72360.02,13892.6,NA,organic,SouthCentral
7/24/2016,1.21,136429.31,77254.2,65513.34,11740.86,NA,organic,SouthCentral
7/17/2016,1.21,118903.02,67145.16,47727.73,19417.43,NA,organic,SouthCentral
7/10/2016,1.18,106469.22,58363.28,54171.61,4191.67,NA,organic,SouthCentral
7/3/2016,1.13,111340.2,57493.09,55392.77,2100.32,NA,organic,SouthCentral
6/26/2016,1.17,114148.17,66595.53,61928.4,4667.13,NA,organic,SouthCentral
6/19/2016,1.14,113554.54,66587.48,56430.45,10157.03,NA,organic,SouthCentral
6/12/2016,1.11,120789.79,71816.74,63793.15,8023.59,NA,organic,SouthCentral
6/5/2016,1.1,117920.36,73343.84,59332.91,14010.93,NA,organic,SouthCentral
5/29/2016,1.07,144179.65,83179.97,65946.52,17233.45,NA,organic,SouthCentral
5/22/2016,1.05,130641.29,83351.92,66161,17190.92,NA,organic,SouthCentral
5/15/2016,1.11,128078.72,80410.84,59811.01,20599.83,NA,organic,SouthCentral
5/8/2016,1.07,133142.97,88742.91,59018.15,29724.76,NA,organic,SouthCentral
5/1/2016,1.13,113305.24,68177.32,57465.21,10712.11,NA,organic,SouthCentral
4/24/2016,1.11,110395.86,66461,46304.57,20156.43,NA,organic,SouthCentral
4/17/2016,1.15,118580.72,73478.71,56962.55,16516.16,NA,organic,SouthCentral
4/10/2016,1.21,91639,54469.51,41421.13,13048.38,NA,organic,SouthCentral
4/3/2016,1.22,86545.27,52241.86,41885.1,10356.76,NA,organic,SouthCentral
3/27/2016,1.25,84351.3,49200.81,39989.57,9211.24,NA,organic,SouthCentral
3/20/2016,1.23,79411.38,44513.1,35287.48,9225.62,NA,organic,SouthCentral
3/13/2016,1.24,86860.92,46536.78,39531.89,7004.89,NA,organic,SouthCentral
3/6/2016,1.21,86686.51,51283.33,40850.8,10432.53,NA,organic,SouthCentral
2/28/2016,1.24,89262.56,53633.12,38914.83,14718.29,NA,organic,SouthCentral
2/21/2016,1.28,78298.97,42451.97,32726.25,9725.72,NA,organic,SouthCentral
2/14/2016,1.31,75226.48,43172.26,33318.79,9853.47,NA,organic,SouthCentral
2/7/2016,1.35,69236.98,35642.32,33200.13,2442.19,NA,organic,SouthCentral
1/31/2016,1.41,69115.72,35027.89,34397.13,630.76,NA,organic,SouthCentral
1/24/2016,1.35,70767.77,41283.32,39836.86,1446.46,NA,organic,SouthCentral
1/17/2016,1.33,67598.5,32763.39,32475.79,287.6,NA,organic,SouthCentral
1/10/2016,1.38,63163.21,37316.64,36780.47,536.17,NA,organic,SouthCentral
1/3/2016,1.38,56538.34,33141.81,32138.91,1002.9,NA,organic,SouthCentral
12/31/2017,1.41,115959.77,87634.85,82290.07,5344.78,NA,organic,SouthCentral
12/24/2017,1.47,126306.81,99993.25,97351.92,2641.33,NA,organic,SouthCentral
12/17/2017,1.45,116534.02,93225.48,89571.37,3654.11,NA,organic,SouthCentral
12/10/2017,1.5,102658.15,81188.29,70929.35,10258.94,NA,organic,SouthCentral
12/3/2017,1.59,106526.9,81290.89,67077.55,14213.34,NA,organic,SouthCentral
11/26/2017,1.57,91204.54,70636.32,69765.16,871.16,NA,organic,SouthCentral
11/19/2017,1.54,115865.76,90195.42,89527,668.42,NA,organic,SouthCentral
11/12/2017,1.67,117223.76,89027.73,88069.33,958.4,NA,organic,SouthCentral
11/5/2017,1.69,99714.13,76901.57,74677.27,2224.3,NA,organic,SouthCentral
10/29/2017,1.73,105902.71,82653.82,80872.33,1781.49,NA,organic,SouthCentral
10/22/2017,1.73,109427.04,87581.86,85795.3,1786.56,NA,organic,SouthCentral
10/15/2017,1.74,115437.92,87372.35,85526.15,1846.2,NA,organic,SouthCentral
10/8/2017,1.75,106062.64,75616.63,75373.41,243.22,NA,organic,SouthCentral
10/1/2017,1.75,107773.96,73346.68,72854.87,491.81,NA,organic,SouthCentral
9/24/2017,1.77,124121.46,78060.36,74777.97,3282.39,NA,organic,SouthCentral
9/17/2017,1.8,108093.32,54966.22,53033.25,1932.97,NA,organic,SouthCentral
9/10/2017,1.75,108438.31,72618.14,71103.81,1514.33,NA,organic,SouthCentral
9/3/2017,1.78,109958.23,74604.24,71340.48,3263.76,NA,organic,SouthCentral
8/27/2017,1.81,125183.67,84415.91,82658.23,1757.68,NA,organic,SouthCentral
8/20/2017,1.64,115769.96,81269.59,77509.12,3760.47,NA,organic,SouthCentral
8/13/2017,1.52,112607.87,82236.1,81577.02,659.08,NA,organic,SouthCentral
8/6/2017,1.48,141584.65,102815.55,101574.31,1241.24,NA,organic,SouthCentral
7/30/2017,1.52,124143.15,84715.01,82561.9,2153.11,NA,organic,SouthCentral
7/23/2017,1.52,131449.42,80003.1,78170.25,1832.85,NA,organic,SouthCentral
7/16/2017,1.46,144301.93,107064.76,105059.9,2004.86,NA,organic,SouthCentral
7/9/2017,1.13,180648.11,137911.57,134528.08,3383.49,NA,organic,SouthCentral
7/2/2017,1.17,169099.91,122522.03,118293.26,4228.77,NA,organic,SouthCentral
6/25/2017,1.36,130227.23,75400.47,69874.51,5525.96,NA,organic,SouthCentral
6/18/2017,1.27,149975.22,101787.34,94445.95,7341.39,NA,organic,SouthCentral
6/11/2017,1.17,183857.14,136324.59,122121.81,14202.78,NA,organic,SouthCentral
6/4/2017,1.13,197098.71,148616.38,143879.62,4736.76,NA,organic,SouthCentral
5/28/2017,1.19,187973.68,136749.96,131941.91,4808.05,NA,organic,SouthCentral
5/21/2017,1.45,147667.8,101271.48,96031.26,5240.22,NA,organic,SouthCentral
5/14/2017,1.46,142740.06,99022.74,93390.04,5632.7,NA,organic,SouthCentral
5/7/2017,1.34,138588.03,96386.51,87975.05,8411.46,NA,organic,SouthCentral
4/30/2017,1.31,126586.54,76824.74,59357.39,17467.35,NA,organic,SouthCentral
4/23/2017,1.19,144414.88,96574.3,59848.8,36725.5,NA,organic,SouthCentral
4/16/2017,1.04,204871.52,156184.81,145920.93,10263.88,NA,organic,SouthCentral
4/9/2017,1.06,173816.89,120813.61,93379.58,27434.03,NA,organic,SouthCentral
4/2/2017,1.14,169883.35,112789.76,101411.38,11378.38,NA,organic,SouthCentral
3/26/2017,1.03,197899.23,145963.29,135199.37,10763.92,NA,organic,SouthCentral
3/19/2017,1.03,160600.06,117741.33,110594.93,7146.4,NA,organic,SouthCentral
3/12/2017,1.04,168236.96,121154.57,80700.79,40453.78,NA,organic,SouthCentral
3/5/2017,0.99,155011.12,114462.17,95379.07,19083.1,NA,organic,SouthCentral
2/26/2017,0.99,171145,129688.58,117252.31,12436.27,NA,organic,SouthCentral
2/19/2017,1,147729.4,109583.25,94503.56,15079.69,NA,organic,SouthCentral
2/12/2017,1.12,121268.68,80823.28,70954.77,9868.51,NA,organic,SouthCentral
2/5/2017,1.12,104656.52,69610.7,63084.5,6526.2,NA,organic,SouthCentral
1/29/2017,1.08,121203.53,80625.93,76958.46,3667.47,NA,organic,SouthCentral
1/22/2017,1.02,147163.14,112155.82,107713.44,4442.38,NA,organic,SouthCentral
1/15/2017,1.06,109017.25,80331.94,78546.46,1785.48,NA,organic,SouthCentral
1/8/2017,1.1,104424.88,72031.06,69782.27,2248.79,NA,organic,SouthCentral
1/1/2017,1.23,66616.54,39327.05,37358.81,1968.24,NA,organic,SouthCentral
3/25/2018,1.42,163496.7,129163.36,109052.26,20111.1,NA,organic,SouthCentral
3/18/2018,1.28,154056.32,119971.46,101198.09,18773.37,NA,organic,SouthCentral
3/11/2018,1.32,179212.94,143608.78,126427.81,17180.97,NA,organic,SouthCentral
3/4/2018,1.41,144664.26,114162.42,96833.15,17329.27,NA,organic,SouthCentral
2/25/2018,1.41,126906.61,102079.81,87202.79,14877.02,NA,organic,SouthCentral
2/18/2018,1.42,134888.08,106325.58,94331.46,11994.12,NA,organic,SouthCentral
2/11/2018,1.4,128955.64,105500.37,93391.83,12108.54,NA,organic,SouthCentral
2/4/2018,1.41,135996.73,103084.54,96116.6,6967.94,NA,organic,SouthCentral
1/28/2018,1.42,137453.79,103733.17,98629.14,5104.03,NA,organic,SouthCentral
1/21/2018,1.44,138349.93,112553.18,105354.48,7198.7,NA,organic,SouthCentral
1/14/2018,1.5,146720.73,110418.5,102266.31,8152.19,NA,organic,SouthCentral
1/7/2018,1.41,126323.33,97174.94,90151.57,7023.37,NA,organic,SouthCentral
12/27/2015,1.1,1306923.23,305294.16,279127.08,24838.63,NA,conventional,Plains
12/20/2015,1.13,1139861.64,273908.59,255725.09,16936.24,NA,conventional,Plains
12/13/2015,1.02,1472501.13,295915.03,266174.79,28516.98,NA,conventional,Plains
12/6/2015,1.08,1245289.61,258550.08,243961.62,13539.44,NA,conventional,Plains
11/29/2015,1.11,1099646.06,263489.68,248449.51,14157.64,NA,conventional,Plains
11/22/2015,1.1,1281613.28,278062.6,260079.65,16838.2,NA,conventional,Plains
11/15/2015,1.09,1294866.75,287218.66,270313.26,16012.74,NA,conventional,Plains
11/8/2015,1.12,1285586.97,284193.27,266376.52,16399.34,NA,conventional,Plains
11/1/2015,1.12,1350091.82,279410.25,264897.41,13224.58,NA,conventional,Plains
10/25/2015,1.11,1411354.54,252026.43,237398.61,13346.37,NA,conventional,Plains
10/18/2015,1.12,1368887.69,272685.3,257340.06,13759.12,NA,conventional,Plains
10/11/2015,1.05,1560845.55,261635.43,248699.54,11296.81,NA,conventional,Plains
10/4/2015,1.14,1309245.88,235041.31,223134.82,10382.51,NA,conventional,Plains
9/27/2015,0.99,1542657.96,233797.53,221484.44,10779.94,NA,conventional,Plains
9/20/2015,1.16,1386951.96,253447.75,237139.11,15090.36,NA,conventional,Plains
9/13/2015,1.13,1526985.3,292538.17,271845.35,19120.68,NA,conventional,Plains
9/6/2015,1.12,1714650.22,294901.44,276258.81,17590.29,NA,conventional,Plains
8/30/2015,1.13,1481150.17,289454.67,270142.84,18056.86,NA,conventional,Plains
8/23/2015,1.06,1731574.98,287126.69,275002.9,10772.67,NA,conventional,Plains
8/16/2015,1.08,1727851.85,292735.89,277836.31,13619.13,NA,conventional,Plains
8/9/2015,1.14,1605913.77,296214.97,281135.85,13951.38,NA,conventional,Plains
8/2/2015,1.13,1593031.18,291685.02,276864.79,13477.89,NA,conventional,Plains
7/26/2015,1.04,1844887.26,315858.91,292786.5,21669.83,NA,conventional,Plains
7/19/2015,1.09,1701986.81,348617.23,332847.58,14512.26,NA,conventional,Plains
7/12/2015,1.07,1808842.07,310580.92,292683.09,12904.75,NA,conventional,Plains
7/5/2015,1.06,1988311.9,413266.21,396505.99,15522.11,NA,conventional,Plains
6/28/2015,1.08,1826182.48,371995.31,358087.94,12451.24,NA,conventional,Plains
6/21/2015,1.08,1921720.44,375649.64,358605.35,15767.87,NA,conventional,Plains
6/14/2015,1.06,1974806.07,386476.34,375290.39,9693.84,NA,conventional,Plains
6/7/2015,1.04,2026464.23,356482.08,353409.98,1330.64,NA,conventional,Plains
5/31/2015,1.09,1853451.18,337124.7,334423.95,902.84,NA,conventional,Plains
5/24/2015,1.03,2026639.78,342974.37,338254.28,2828.9,NA,conventional,Plains
5/17/2015,1.06,1966712.28,312540.76,308421.89,2567.1,NA,conventional,Plains
5/10/2015,1.03,2105831.09,349757.6,344545.73,3874.51,NA,conventional,Plains
5/3/2015,1.01,2333238.9,321411.5,311074.95,6744.66,NA,conventional,Plains
4/26/2015,1.13,1787071.74,292763.12,278730.74,6240.25,NA,conventional,Plains
4/19/2015,1.12,1801956.87,279933,272779.43,5725.48,NA,conventional,Plains
4/12/2015,0.97,2160085.64,253094.7,246327.83,5726.34,NA,conventional,Plains
4/5/2015,1.13,1668243.39,321150.02,305406.51,9584.33,NA,conventional,Plains
3/29/2015,1.08,1657404.68,294229.04,286268.48,6846.07,NA,conventional,Plains
3/22/2015,1.09,1651115.09,304301.88,293708.39,9411.9,NA,conventional,Plains
3/15/2015,1.1,1590080.35,304904.94,300231.39,3729.66,NA,conventional,Plains
3/8/2015,1.11,1531085.64,271059.63,269498.52,734.29,NA,conventional,Plains
3/1/2015,1.09,1619341.49,292807.55,291293.85,540.74,NA,conventional,Plains
2/22/2015,1.08,1547969.24,278266.03,276280.33,860.21,NA,conventional,Plains
2/15/2015,1.05,1507821.92,233302.27,231591.27,844.44,NA,conventional,Plains
2/8/2015,0.98,1794543.77,214140.34,212347.25,690.66,NA,conventional,Plains
2/1/2015,0.92,2561325.42,237852.92,235274.47,1245.73,NA,conventional,Plains
1/25/2015,1.08,1510836.96,201319.44,198193.38,1929.49,NA,conventional,Plains
1/18/2015,1.02,1674945.55,208774.76,206579.02,1074.3,NA,conventional,Plains
1/11/2015,1.09,1402841.83,207260.73,205299.64,954.59,NA,conventional,Plains
1/4/2015,1.01,1683795.3,178834.99,177360.2,440.57,NA,conventional,Plains
12/25/2016,1.09,1449394.65,417266.62,384954.53,30652.88,NA,conventional,Plains
12/18/2016,1.06,1426470.94,413110.39,377226.69,30112.48,NA,conventional,Plains
12/11/2016,1.08,1468901.87,410912.28,382366.52,24588.8,NA,conventional,Plains
12/4/2016,1.09,1676509.02,377208.08,325851.34,43201.73,NA,conventional,Plains
11/27/2016,1.35,1131932.27,335299.23,305277.39,28166.52,NA,conventional,Plains
11/20/2016,1.49,1126964.32,297413.77,273036.06,20624.66,NA,conventional,Plains
11/13/2016,1.57,1187396.84,310620.8,279361.86,23575.34,NA,conventional,Plains
11/6/2016,1.55,1281023.69,331202.34,300860.55,26241.79,NA,conventional,Plains
10/30/2016,1.54,1058938.09,286597.59,221347.82,56090.36,NA,conventional,Plains
10/23/2016,1.53,1179301.18,302618.47,254209.16,42103.9,NA,conventional,Plains
10/16/2016,1.49,1252399.56,312060.33,276634.27,28257.4,NA,conventional,Plains
10/9/2016,1.41,1360541.39,349900.99,312195.29,30408.41,NA,conventional,Plains
10/2/2016,1.37,1352081.51,369155.13,314559.24,49039.38,NA,conventional,Plains
9/25/2016,1.35,1419113.4,379438.84,333274.27,39397.54,NA,conventional,Plains
9/18/2016,1.24,1641724.15,370354.75,326207.49,38375.04,NA,conventional,Plains
9/11/2016,1.18,1697761.29,423286.98,392942.12,25530.48,NA,conventional,Plains
9/4/2016,1.1,1933628.13,454242.2,409642.51,30741.42,NA,conventional,Plains
8/28/2016,1.22,1693969.47,402765.9,358451.47,31890.92,NA,conventional,Plains
8/21/2016,1.21,1693418.62,493973.53,461318.07,12246.86,NA,conventional,Plains
8/14/2016,1.12,1873446.99,549173.02,525124.87,16834.48,NA,conventional,Plains
8/7/2016,1.17,1979362.94,578559.64,535419.49,19900.67,NA,conventional,Plains
